Time_s,BaselineMotor_rad_s,BaselineDistal_rad_s,BaselineRipple_rad_s,Rm_Ripple_rad_s,Km_Ripple_rad_s,Bs_Ripple_rad_s,Bm_Ripple_rad_s
1.636,3.45002632731739,3.40674099755032,-0.0217762214031638,-0.0156781713800784,-0.0160928452952369,0.00055219011973584,2.0313606776845e-05
1.637,3.45000219910336,3.4076296135256,-0.0213170330440136,-0.0153370317522041,-0.0157469021915801,0.000551338211629115,2.01053760387482e-05
1.638,3.44995144114747,3.40854523811325,-0.0208308600070648,-0.0149764040585816,-0.0153808748654778,0.000550487617487327,1.98764373928184e-05
1.639,3.4498747701153,3.40948722538686,-0.0203183877925719,-0.0145967913683913,-0.014995271093289,0.000549638335300973,1.96272799075081e-05
1.64,3.44977293336855,3.41045489616601,-0.019780334073177,-0.0141987200742064,-0.014590622822952,0.0005487903630641,1.93584104071221e-05
1.641,3.44964670793874,3.41144753896383,-0.0192174477008873,-0.0137827391691405,-0.0141674854462712,0.000547943698771203,1.90703526974367e-05
1.642,3.44949689946512,3.41246441097378,-0.0186305076763174,-0.0133494194964809,-0.0137264370424757,0.000547098340422547,1.87636467797736e-05
1.643,3.44932434109829,3.41350473909435,-0.0180203220816004,-0.0128993529728261,-0.0132680775940814,0.00054625428602062,1.84388480565234e-05
1.644,3.44912989237106,3.41456772099033,-0.0173877269784204,-0.0124331517857819,-0.0127930281761031,0.000545411533569684,1.809652652629e-05
1.645,3.44891443803798,3.41565252618916,-0.0167335852726578,-0.0119514475672955,-0.012301930119726,0.000544570081079332,1.77372659720954e-05
1.646,3.4486788868852,3.41675829721084,-0.016058785547179,-0.0114548905437317,-0.0117954441515362,0.000543729926558711,1.73616631425344e-05
1.647,3.44842417051216,3.41788415072998,-0.0153642408643391,-0.0109441486638406,-0.0112742495094778,0.000542891068024076,1.6970326926824e-05
1.648,3.4481512420868,3.41902917876831,-0.0146508875397977,-0.0104199067057746,-0.0107390430367,0.000542053503490347,1.65638775256882e-05
1.649,3.44786107507592,3.42019244991608,-0.0139196838893008,-0.0098828653643368,-0.0101905382545118,0.000541217230978663,1.61429456173035e-05
1.65,3.44755466195239,3.42137301058088,-0.0131716089500649,-0.00933374031968182,-0.00962946441565959,0.000540382248511495,1.57081715215224e-05
1.651,3.44723301288088,3.42256988626188,-0.0124076611785062,-0.00877326128869971,-0.00905656553919387,0.000539548554113534,1.52602043617667e-05
1.652,3.44689715438391,3.42378208284816,-0.0116288571259853,-0.00820217106032839,-0.00847259942818113,0.000538716145814355,1.47997012256429e-05
1.653,3.4465481279899,3.42500858793919,-0.0108362300943661,-0.00762122451607183,-0.00787833667156868,0.000537885021643536,1.4327326326613e-05
1.654,3.44618698886506,3.42624837218575,-0.0100308287731194,-0.00703118763700861,-0.0072745596315027,0.000537055179636425,1.38437501659427e-05
1.655,3.4458148044309,3.4275003906496,-0.00921371585978026,-0.00643283649858972,-0.00666206141743286,0.000536226617829705,1.33496486967033e-05
1.656,3.44543265296906,3.42876358418001,-0.00838596666557079,-0.00582695625454521,-0.00604164484833758,0.0005353993342605,1.28457024913264e-05
1.657,3.44504162221549,3.43003688080546,-0.00754866770798257,-0.00521434011121835,-0.00541412140443098,0.000534573326973486,1.23325959121567e-05
1.658,3.4446428079456,3.43131919713859,-0.00670291529218803,-0.00459578829366913,-0.00478031016970926,0.000533748594012451,1.18110162876106e-05
1.659,3.44423731255233,3.43260943979262,-0.00584981408310137,-0.00397210700488637,-0.00414103676672051,0.000532925133424289,1.12816530933868e-05
1.66,3.44382624361888,3.43390650680739,-0.00499047566994548,-0.00334410737945445,-0.00349713228492599,0.000532102943260337,1.07451971400607e-05
1.661,3.44341071248817,3.43520928908317,-0.00412601712518956,-0.00271260443304167,-0.00284943220404932,0.000531282021572377,1.02023397690609e-05
1.662,3.44299183283051,3.43651667182036,-0.00325755955971374,-0.00207841600904501,-0.0021987753138073,0.000530462366417517,9.65377205591755e-06
1.663,3.44257071921166,3.4378275359633,-0.00238622667605837,-0.00144236172376688,-0.00154600263140203,0.000529643975852867,9.10018402250357e-06
1.664,3.44214848566296,3.43914075964619,-0.00151314332162311,-0.000805261911471788,-0.000891956318181286,0.00052882684793909,8.5422638600452e-06
1.665,3.4417262442553,3.4404552196394,-0.000639434043669951,-0.000167936570677707,-0.000237478596849972,0.000528010980739957,7.98069716179128e-06
1.666,3.4413051036789,3.44176979279426,0.000233778352023428,0.000468795686975554,0.000416589329368833,0.000527196372321015,7.41616616772856e-06
1.667,3.44088616783064,3.44308335748442,0.00110537423701862,0.00110411868391846,0.0010694083542595,0.000526383020752252,6.84934902078771e-06
1.668,3.44047053441067,3.44439479504206,0.00197423858874801,0.00173721971859431,0.00172014254142283,0.000525570924104546,6.2809190364832e-06
1.669,3.44005929353016,3.44570299118702,0.00283926240991361,0.00236729060081009,0.00236796019102536,0.000524760080450104,5.71154398620877e-06
1.67,3.43965352633196,3.4470068374471,0.00369934413694706,0.0029935286791849,0.0030120348991125,0.000523950487866465,5.14188539352256e-06
1.671,3.43925430362584,3.44830523256766,0.00455339103575803,0.00361513785939094,0.0036515466081557,0.000523142144434718,4.57259784719666e-06
1.672,3.43886268454009,3.44959708390879,0.00540032058299822,0.00423132961191452,0.00428568264748996,0.000522335048232847,4.00432832781128e-06
1.673,3.43847971519108,3.45088130882834,0.00623906183111345,0.00484132396803938,0.00491363876233164,0.00052152919734727,3.43771555200156e-06
1.674,3.43810642737266,3.45215683604884,0.00706855675546203,0.00544435050283099,0.00553462013007566,0.000520724589864408,2.87338933235848e-06
1.675,3.43774383726668,3.45342260700694,0.00788776158182269,0.00603964930385459,0.00614784236259247,0.000519921223873343,2.31196995492677e-06
1.676,3.43739294417663,3.45467757718338,0.00869564809261814,0.00662647192444199,0.00675253249326335,0.000519119097465381,1.7540675744665e-06
1.677,3.43705472928568,3.45592071741194,0.00949120491024491,0.00720408232029834,0.00734792994751965,0.00051831820873538,1.20028162775565e-06
1.678,3.4367301544408,3.45715101516581,0.0102734387559029,0.00777175776828409,0.00793328749566413,0.00051751855578086,6.5120026560006e-07
1.679,3.43642016096438,3.45836747581966,0.0110413756823728,0.00832878976624096,0.00850787218679416,0.000516720136700233,1.07399804216701e-07
1.68,3.43612566849493,3.45956912388591,0.0117940622792143,0.00887448491273091,0.00907096626265558,0.000515922949596348,-4.30555804065147e-07
1.681,3.43584757385814,3.46075500422366,0.0125305668489082,0.00940816576560843,0.00962186805029885,0.000515126992572945,-9.62115479896664e-07
1.682,3.43558674996976,3.4619241832188,0.0132499805524922,0.00992917167837648,0.0101598928324225,0.00051433226373776,-1.4867415062958e-06
1.683,3.43534404477163,3.46307574993384,0.0139514185233001,0.0104368596132747,0.0106843736943425,0.000513538761200749,-2.00390999638422e-06
1.684,3.43512028020213,3.46420881722609,0.0146340209474363,0.0109306049301341,0.0111946623465267,0.000512746483073201,-2.51311134141785e-06
1.685,3.43491625120227,3.46532252283273,0.0152969541096875,0.0114098021500149,0.0116901299217034,0.000511955427469957,-3.01385063622428e-06
1.686,3.43473272475876,3.46641603042159,0.0159394114036,0.0118738656927047,0.0121701677455519,0.000511165592508078,-3.5056480843787e-06
1.687,3.4345704389849,3.46748853060625,0.0165606143045123,0.0123222305871908,0.0126341880800496,0.00051037697630818,-3.9880393806202e-06
1.688,3.43443010224075,3.46853924192433,0.0171598133043749,0.0127543531542385,0.0130816248385566,0.000509589576992209,-4.46057607234041e-06
1.689,3.43431239229331,3.46956741177775,0.0177362888072521,0.0131697116602729,0.0135119342717944,0.000508803392684332,-4.92282589814597e-06
1.69,3.43421795551795,3.47057231733379,0.0182893519844418,0.013567806941766,0.0139245956238696,0.000508018421513157,-5.3743731046052e-06
1.691,3.43414740614174,3.47155326638607,0.0188183455882047,0.0139481629994034,0.0143191117575783,0.000507234661607736,-5.81481874056822e-06
1.692,3.43410132552989,3.47250959817413,0.0193226447231631,0.0143103275613239,0.0146950097482259,0.000506452111100675,-6.24378092889399e-06
1.693,3.43408026151579,3.47344068416105,0.0198016575744608,0.0146538726147702,0.0150518414452772,0.000505670768126798,-6.6608951164171e-06
1.694,3.43408472777565,3.47434592876775,0.0202548260918687,0.0149783949055382,0.0153891840011613,0.000504890630824928,-7.06581429960051e-06
1.695,3.43411520324833,3.47522477006359,0.0206816266290328,0.0152835164046463,0.0157066403666288,0.000504111697333887,-7.4582092299269e-06
1.696,3.43417213160101,3.47607668041207,0.0210815705371759,0.015568884741699,0.0160038397520696,0.000503333965796493,-7.837768595087e-06
1.697,3.4342559207413,3.47690116707125,0.0214542047125619,0.0158341736044485,0.0162804380542858,0.000502557434358231,-8.20419917807458e-06
1.698,3.43436694237634,3.47769777274794,0.0217991120971579,0.0160790831041169,0.0165361182482116,0.000501782101167692,-8.55722599402142e-06
1.699,3.43450553161925,3.47846607610522,0.0221159121319312,0.0163033401060804,0.0167705907431643,0.000501007964374356,-8.89659240488339e-06
1.7,3.43467198664346,3.47920569222279,0.022404261162325,0.0165066985255526,0.0169835937032228,0.000500235022130813,-9.22206021125582e-06
